[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SAU_monarchy_DEF, file: localisation/countries_l_english.yml, value: Saudi Arabia
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: AUS_SALZBURG_ORDER, file: localisation/country_austria_l_english.yml, value: With the example of Krupp we can now build our own ordnance factories in Salzburg.
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: POR_military_research_facilities_desc, file: localisation/country_portugal_l_english.yml, value: Our efforts to improve our military complex must be accompanied by adequate investment in research if we want to keep a modern and competent army.
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: POR_military_research_facilities_desc, file: localisation/lar_focus_l_english.yml, value: Our efforts to improve our armament industries must be accompanied by an adequate investment in research if we want to keep a modern and competent army.
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SIC_democratic, file: localisation/countries_l_english.yml, value: Sichuan Clique
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SIC_democratic, file: localisation/countries_l_english.yml, value: Sichuan Clique
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: BRI_democratic, file: localisation/countries_l_english.yml, value: Breton Free Republic
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: BRI_democratic, file: localisation/countries_l_english.yml, value: Breton Free Republic
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SPA_democratic, file: localisation/countries_l_english.yml, value: Spain
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SPA_democratic, file: localisation/countries_l_english.yml, value: Spain
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: ITF_communism, file: localisation/countries_cosmetic_l_english.yml, value: Italian Commune
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: ITF_communism, file: localisation/countries_l_english.yml, value: Venice
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: PRU_democratic, file: localisation/countries_l_english.yml, value: Republic of Peru
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: PRU_democratic, file: localisation/countries_l_english.yml, value: Republic of Peru
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: absolutism, file: localisation/country_austria_l_english.yml, value: The Kaiser has chosen to reinforce his rule
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: absolutism, file: localisation/ideas_l_english.yml, value: The Kaiser has given himself more power
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: despotic_desc, file: localisation/parties_l_english.yml, value: Despotism is a form of government in which a single entity rules with absolute power. Normally, that entity is an individual, the despot; but (as in an autocracy) societies which limit respect and power to specific groups have also been called despotic. Colloquially, the word despot applies pejoratively to those who use their power and authority to oppress their populace, subjects, or subordinates. More specifically, the term often applies to a head of state or government. In this sense, it is similar to the pejorative connotations that are associated with the terms tyrant and dictator.

In its classical form, despotism is a state in which a single individual (the despot) holds all the power and authority embodying the state, and everyone else is a subsidiary person. This form of despotism was common in the first forms of statehood and civilization; the Pharaoh of Egypt is an exemplary figure of the classical despot. The word itself seems to have been coined by the opponents of Louis XIV of France in the 1690s, who applied the term despotisme to describe their monarch's somewhat free exercise of power. The word is ultimately Greek in origin, and in ancient Greek usage, a despot (despótès) was technically a master who ruled in a household over those who were slaves or servants by nature.
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: despotic_desc, file: localisation/parties_l_english.yml, value: Absolute Monarchy is a form of government in which a king rules with absolute power.
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: POR_regimento_de_comandos_desc, file: localisation/country_portugal_l_english.yml, value: We have need of elite forces, trained for different combat situations, and able to perform in the harshest conditions.

"Audaces Fortuna Juvat"
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: POR_regimento_de_comandos_desc, file: localisation/lar_focus_l_english.yml, value: We have need of elite forces, trained for different combat situations and able to perform in the harshest conditions.

"Audaces Fortuna Juvat"
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: ARG_democratic_party, file: localisation/country_argentina_l_english.yml, value: Partido Autonomista Nacional
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: ARG_democratic_party, file: localisation/parties_l_english.yml, value: UCR
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: POR_colonial_army, file: localisation/country_portugal_l_english.yml, value: Colonial Army
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: POR_colonial_army, file: localisation/ideas_l_english.yml, value: Colonial Army
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: FOB_monarchy, file: localisation/countries_cosmetic_l_english.yml, value: Confederation of the Baltic States
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: FOB_monarchy, file: localisation/countries_cosmetic_l_english.yml, value: Protectorate of Vietnam
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SWE_democratic, file: localisation/countries_l_english.yml, value: Sweden
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SWE_democratic, file: localisation/countries_l_english.yml, value: Sweden
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: USA_wisconsin_electoral_tt, file: localisation/country_usa_l_english.yml, value: Y[394.GetName] Electoral Stats!
Electoral College Value: Y[?394.electoral_college_value]!

Long Support: G[?394.long_support]!
Borah Support: R[?394.borah_support]!
Smith Support: B[?394.smith_support]!
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: USA_wisconsin_electoral_tt, file: localisation/country_usa_l_english.yml, value: Y[394.GetName] Electoral Stats!
Electoral College Value: Y[?394.electoral_college_value]!

Long Support: G[?394.long_support]!
Borah Support: R[?394.borah_support]!
Smith Support: B[?394.smith_support]!
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: PHI_democratic, file: localisation/countries_l_english.yml, value: Philippines
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: PHI_democratic, file: localisation/countries_l_english.yml, value: Philippines
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SMC_democratic, file: localisation/countries_l_english.yml, value: Shanghai Municipal Council
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SMC_democratic, file: localisation/countries_l_english.yml, value: Shanghai Municipal Council
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: ZIM_democratic, file: localisation/countries_l_english.yml, value: Republic of Rhodesia
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: ZIM_democratic, file: localisation/countries_l_english.yml, value: Republic of Rhodesia
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: PAP_democratic, file: localisation/countries_l_english.yml, value: The Papal Republic
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: PAP_democratic, file: localisation/countries_l_english.yml, value: The Papal Republic
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: MAL_democratic, file: localisation/countries_l_english.yml, value: Republic of Malaysia
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: MAL_democratic, file: localisation/countries_l_english.yml, value: Republic of Malaysia
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SER_neutrality, file: localisation/countries_l_english.yml, value: Serbia
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SER_neutrality, file: localisation/countries_l_english.yml, value: Serbia
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: COS_democratic, file: localisation/countries_l_english.yml, value: Costa Rica
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: COS_democratic, file: localisation/countries_l_english.yml, value: Costa Rica
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SOL_democratic, file: localisation/countries_l_english.yml, value: Solomon Islands
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SOL_democratic, file: localisation/countries_l_english.yml, value: Solomon Islands
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: USB_democratic, file: localisation/countries_l_english.yml, value: Unaligned States of America
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: USB_democratic, file: localisation/countries_l_english.yml, value: Unaligned States of America
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: ETH_democratic, file: localisation/countries_l_english.yml, value: Federal Democratic Republic of Abyssinia
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: ETH_democratic, file: localisation/countries_l_english.yml, value: Federal Democratic Republic of Abyssinia
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: GPU_ADJ, file: localisation/countries_cosmetic_l_english.yml, value: South German Confederation's
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: GPU_ADJ, file: localisation/countries_l_english.yml, value: Kingdom of Bavaria's
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: GPU_DEF, file: localisation/countries_cosmetic_l_english.yml, value: South German Confederation
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: GPU_DEF, file: localisation/countries_l_english.yml, value: Kingdom of Bavaria
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SOV_distribute_weapons, file: localisation/country_russia_l_english.yml, value: Distribute Weapons Among Agents
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SOV_distribute_weapons, file: localisation/country_russia_l_english.yml, value: Distribute Weapons Among Agents
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: WGR_democratic, file: localisation/countries_l_english.yml, value: West Germany
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: WGR_democratic, file: localisation/countries_l_english.yml, value: West Germany
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: XSM_democratic, file: localisation/countries_l_english.yml, value: Ma Republic
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: XSM_democratic, file: localisation/countries_l_english.yml, value: Ma Republic
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: BRM_democratic, file: localisation/countries_l_english.yml, value: Burma
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: BRM_democratic, file: localisation/countries_l_english.yml, value: Burma
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: ITA_neutrality_party, file: localisation/country_italy_l_english.yml, value: PMN
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: ITA_neutrality_party, file: localisation/parties_l_english.yml, value: Partito Nazionale Autoritario
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: POR_democratic, file: localisation/countries_l_english.yml, value: Portuguese Republic
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: POR_democratic, file: localisation/countries_l_english.yml, value: Portuguese Republic
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: BRA_democratic, file: localisation/countries_l_english.yml, value: Brazilian Empire
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: BRA_democratic, file: localisation/countries_l_english.yml, value: Brazilian Empire
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: VICTORY_POINTS_1542, file: localisation/victory_points_l_english.yml, value: Erechim
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: VICTORY_POINTS_1542, file: localisation/victory_points_l_english.yml, value: Erechim
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: HON_democratic, file: localisation/countries_l_english.yml, value: Honduras
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: HON_democratic, file: localisation/countries_l_english.yml, value: Honduras
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: High_Command, file: localisation/ideas_l_english.yml, value: High Command
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: High_Command, file: localisation/ideas_l_english.yml, value: Military Officers
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: KEN_democratic, file: localisation/countries_l_english.yml, value: Republic of Kenya
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: KEN_democratic, file: localisation/countries_l_english.yml, value: Republic of Kenya
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: CAN_democratic, file: localisation/countries_l_english.yml, value: Canada
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: CAN_democratic, file: localisation/countries_l_english.yml, value: Canada
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: ARG_fascism_party, file: localisation/country_argentina_l_english.yml, value: Partido Fascista Argentino
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: ARG_fascism_party, file: localisation/parties_l_english.yml, value: UNF
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: VICTORY_POINTS_11767, file: localisation/victory_points_l_english.yml, value: Vlore
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: VICTORY_POINTS_11767, file: localisation/victory_points_l_english.yml, value: Vlorë
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: YEM_democratic, file: localisation/countries_l_english.yml, value: Yemen Arab Republic
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: YEM_democratic, file: localisation/countries_l_english.yml, value: Yemen Arab Republic
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: CAM_democratic, file: localisation/countries_l_english.yml, value: Republic of Cambodia
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: CAM_democratic, file: localisation/countries_l_english.yml, value: Republic of Cambodia
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: EST_democratic, file: localisation/countries_l_english.yml, value: Republic of Estonia
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: EST_democratic, file: localisation/countries_l_english.yml, value: Republic of Estonia
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: USA_smith_campaign_decision_events.15.t, file: localisation/country_usa_l_english.yml, value: Rockies Campaign a Success for Al Smith!
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: USA_smith_campaign_decision_events.15.t, file: localisation/country_usa_l_english.yml, value: Rockies Campaign a Success for Al Smith!
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SEN_democratic, file: localisation/countries_l_english.yml, value: Senegal
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SEN_democratic, file: localisation/countries_l_english.yml, value: Senegal
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: USA_smith_campaign_decision_events.16.t, file: localisation/country_usa_l_english.yml, value: Rockies Campaign fails for Al Smith
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: USA_smith_campaign_decision_events.16.t, file: localisation/country_usa_l_english.yml, value: Rockies Campaign fails for Al Smith
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: USA_work_with_the_unions_desc, file: localisation/country_usa_l_english.yml, value: This depression had led to multiple wide spread strikes due to wage cuts in most large companies. These strikes while done with good intention, are causing more problems for the common man then good. We should consider larger co-operation with workers unions to prevent more disastrous strikes
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: USA_work_with_the_unions_desc, file: localisation/country_usa_l_english.yml, value: This depression had led to multiple wide spread strikes due to wage cuts in most large companies. These strikes while done with good intention, are causing more problems for the common man then good. We should consider larger co-operation with workers unions to prevent more disastrous strikes
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: POR_colonial_army_desc, file: localisation/country_portugal_l_english.yml, value: We must face the fact that our population is small. Creating colonial brigades will both increase our manpower and allow for more money to flow into the colonies.
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: POR_colonial_army_desc, file: localisation/lar_focus_l_english.yml, value: In order to have a strong nation, we cannot rely only on the Metropolitan Army. We must raise colonial units, arm them and train them to fight in modern warfare.
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: BEI_democratic, file: localisation/countries_l_english.yml, value: Beiyang Republic
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: BEI_democratic, file: localisation/countries_l_english.yml, value: Beiyang Republic
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SOV_conservative_economics, file: localisation/country_russia_l_english.yml, value: Belogurov's Conservative Reforms
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SOV_conservative_economics, file: localisation/country_russia_l_english.yml, value: Support for Small Businesses
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: ANH_democratic, file: localisation/countries_l_english.yml, value: Anhui Clique
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: ANH_democratic, file: localisation/countries_l_english.yml, value: Anhui Clique
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: USA_united_as_americans, file: localisation/country_usa_l_english.yml, value: United As Americans
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: USA_united_as_americans, file: localisation/country_usa_l_english.yml, value: United As Americans
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: UGL_declaring_martial_law, file: localisation/country_russian_collapse_l_english.yml, value: Declaring Martial Law
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: UGL_declaring_martial_law, file: localisation/country_russian_collapse_l_english.yml, value: Declaring Martial Law
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: UGL_declaring_martial_law, file: localisation/country_russian_collapse_l_english.yml, value: Declaring Martial Law
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: BHU_democratic, file: localisation/countries_l_english.yml, value: Bhutanese Republic
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: BHU_democratic, file: localisation/countries_l_english.yml, value: Bhutanese Republic
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: ECU_democratic, file: localisation/countries_l_english.yml, value: United Provinces of Ecuador
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: ECU_democratic, file: localisation/countries_l_english.yml, value: United Provinces of Ecuador
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: UGA_democratic, file: localisation/countries_l_english.yml, value: Uganda
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: UGA_democratic, file: localisation/countries_l_english.yml, value: Uganda
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: ultranationalism_drift, file: localisation/ideas_l_english.yml, value: Ultranationalism Drift
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: ultranationalism_drift, file: localisation/modifiers_l_english.yml, value: Daily National Syndicalism Support
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: URG_democratic, file: localisation/countries_l_english.yml, value: Republic of Uruguay
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: URG_democratic, file: localisation/countries_l_english.yml, value: Republic of Uruguay
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: KOR_democratic, file: localisation/countries_l_english.yml, value: Korea
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: KOR_democratic, file: localisation/countries_l_english.yml, value: Korea
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SAF_democratic, file: localisation/countries_l_english.yml, value: Sacacia
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SAF_democratic, file: localisation/countries_l_english.yml, value: Sacacia
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: AUS_RIOTS_TEXT_1, file: localisation/country_austria_l_english.yml, value: RVerge of Collapse!
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: AUS_RIOTS_TEXT_1, file: localisation/mtg_decisions_l_english.yml, value: RVerge of Collapse!
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: AUS_RIOTS_TEXT_3, file: localisation/country_austria_l_english.yml, value: YAngry!
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: AUS_RIOTS_TEXT_3, file: localisation/mtg_decisions_l_english.yml, value: YAngry!
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: AUS_RIOTS_TEXT_2, file: localisation/country_austria_l_english.yml, value: RVery Angry!
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: AUS_RIOTS_TEXT_2, file: localisation/mtg_decisions_l_english.yml, value: RVery Angry!
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: AUS_RIOTS_TEXT_5, file: localisation/country_austria_l_english.yml, value: GPassive!
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: AUS_RIOTS_TEXT_5, file: localisation/mtg_decisions_l_english.yml, value: GPassive!
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: AUS_RIOTS_TEXT_4, file: localisation/country_austria_l_english.yml, value: Neutral
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: AUS_RIOTS_TEXT_4, file: localisation/mtg_decisions_l_english.yml, value: Neutral
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: USA_share_our_wealth_desc, file: localisation/country_usa_l_english.yml, value: Huey Long's famous "share our wealth society" has done much good for the poor of the nation as a private charity organization, It should be incorporated into the "ERA" to ensure an even quicker recovery from the depression.
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: USA_share_our_wealth_desc, file: localisation/country_usa_l_english.yml, value: Huey Long's famous "share our wealth society" has done much good for the poor of the nation as a private charity organization, It should be incorporated into the "ERA" to ensure an even quicker recovery from the depression.
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SOV_hes_genghis_khan_reborn_desc, file: localisation/country_russia_l_english.yml, value: 
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SOV_hes_genghis_khan_reborn_desc, file: localisation/country_russia_l_english.yml, value: 
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: POR_infrastructure_in_angola_desc, file: localisation/country_portugal_l_english.yml, value: In order to supply troops in Angola, we need more infrastructure. We cannot afford to lose Africa
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: POR_infrastructure_in_angola_desc, file: localisation/lar_focus_l_english.yml, value: Angola has many unexplored riches. We must develop the infrastructure in the region in order to exploit its resources in the future.
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SHX_democratic, file: localisation/countries_l_english.yml, value: Jin Republic
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SHX_democratic, file: localisation/countries_l_english.yml, value: Jin Republic
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: VICTORY_POINTS_3547, file: localisation/victory_points_l_english.yml, value: Bonn
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: VICTORY_POINTS_3547, file: localisation/victory_points_l_english.yml, value: Koblenz
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: VICTORY_POINTS_3574, file: localisation/victory_points_l_english.yml, value: Heidelberg
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: VICTORY_POINTS_3574, file: localisation/victory_points_l_english.yml, value: Karlsruhe
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: FRA_fascism_party, file: localisation/country_france_l_english.yml, value: Mouvement Franciste
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: FRA_fascism_party, file: localisation/country_france_l_english.yml, value: Mouvement Franciste
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: NZL_democratic, file: localisation/countries_l_english.yml, value: New Zealand
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: NZL_democratic, file: localisation/countries_l_english.yml, value: New Zealand
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SOV_democratic_ADJ, file: localisation/countries_cosmetic_l_english.yml, value: Russian Republic's
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SOV_democratic_ADJ, file: localisation/countries_l_english.yml, value: Russian
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SOV_democratic_DEF, file: localisation/countries_cosmetic_l_english.yml, value: Russian Republic
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SOV_democratic_DEF, file: localisation/countries_l_english.yml, value: Russian Republic
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: industrial_consumer_goods_factor_get_text, file: localisation/country_austria_l_english.yml, value: [Root.industrial_consumer_goods_factor_get_text_scripted_loc]
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: industrial_consumer_goods_factor_get_text, file: localisation/mtg_decisions_l_english.yml, value: [Root.industrial_consumer_goods_factor_get_text_scripted_loc]
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: MAN_democratic, file: localisation/countries_l_english.yml, value: Manchu Republic
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: MAN_democratic, file: localisation/countries_l_english.yml, value: Manchu Republic
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: POR_arsenal_do_alfeite, file: localisation/country_portugal_l_english.yml, value: Arsenal do Alfeite
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: POR_arsenal_do_alfeite, file: localisation/lar_focus_l_english.yml, value: Arsenal do Alfeite
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SIK_democratic, file: localisation/countries_l_english.yml, value: East Turkistan Independent Republic
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SIK_democratic, file: localisation/countries_l_english.yml, value: East Turkistan Independent Republic
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: communism_drift, file: localisation/ideas_l_english.yml, value: Radical Socialism Drift
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: communism_drift, file: localisation/modifiers_l_english.yml, value: Daily Vanguard Socialism Support
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: LUX_democratic, file: localisation/countries_l_english.yml, value: Luxembourg
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: LUX_democratic, file: localisation/countries_l_english.yml, value: Luxembourg
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: USA_smith_tree.7.t, file: localisation/country_usa_l_english.yml, value: Hoover looks into our problems
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: USA_smith_tree.7.t, file: localisation/country_usa_l_english.yml, value: What's the situation with the strikers first?
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SOV_request_foreign_countries_turn_over_okhrana, file: localisation/country_russia_l_english.yml, value: Request Nations to Turn Over Okhrana Agents
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: SOV_request_foreign_countries_turn_over_okhrana, file: localisation/country_russia_l_english.yml, value: Request Nations to Turn Over Okhrana Agents
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: GUM_democratic, file: localisation/countries_l_english.yml, value: Mariana Federation
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: GUM_democratic, file: localisation/countries_l_english.yml, value: Mariana Federation
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: USA_strategic_bombing_desc, file: localisation/country_usa_l_english.yml, value: 
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: USA_strategic_bombing_desc, file: localisation/focus_l_english.yml, value: The capacity to execute precision bombing will allow us to stop the war machine of any nation in its tracks.
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: CMI_democratic, file: localisation/countries_l_english.yml, value: Socialist Republic of Italy
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: CMI_democratic, file: localisation/countries_l_english.yml, value: Socialist Republic of Italy
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: RAJ_democratic, file: localisation/countries_l_english.yml, value: India
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: RAJ_democratic, file: localisation/countries_l_english.yml, value: India
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: AUS_fascism_party, file: localisation/country_austria_l_english.yml, value: NSOAP
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: AUS_fascism_party, file: localisation/parties_l_english.yml, value: NSOAP
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: AUS_neutrality_party, file: localisation/country_austria_l_english.yml, value: ONP
[20:55:47][localize.cpp:583]: l_english: Duplicate localization found, key: AUS_neutrality_party, file: localisation/parties_l_english.yml, value: ONP
